Nstars,cluster,MeanSNR,Na 1,errNa 1,NNa 1,Al 1,errAl 1,NAl 1,Mg 1,errMg 1,NMg 1,Si 1,errSi 1,NSi 1,Ca 1,errCa 1,NCa 1,Sc 2,errSc 2,NSc 2,Ti 1,errTi 1,NTi 1,Ti 2,errTi 2,NTi 2,V 1,errV 1,NV 1,Cr 1,errCr 1,NCr 1,Mn 1,errMn 1,NMn 1,Fe 1,errFe 1,NFe 1,Fe 2,errFe 2,NFe 2,Co 1,errCo 1,NCo 1,Ni 1,errNi 1,NNi 1,Cu 1,errCu 1,NCu 1,Zn 1,errZn 1,NZn 1,Y 2,errY 2,NY 2,Zr 1,errZr 1,NZr 1,Zr 2,errZr 2,NZr 2,Mo 1,errMo 1,NMo 1,Ba 2,errBa 2,NBa 2,Ce 2,errCe 2,NCe 2,Pr 2,errPr 2,NPr 2,Nd 2,errNd 2,NNd 2,oc,ageNN,err_ageNN,age,err_age,dist,X,Y,Z,Rgc,Na1Fe1,errNa1Fe1,Al1Fe1,errAl1Fe1,Mg1Fe1,errMg1Fe1,Si1Fe1,errSi1Fe1,Ca1Fe1,errCa1Fe1,Sc2Fe1,errSc2Fe1,Ti1Fe1,errTi1Fe1,Ti2Fe1,errTi2Fe1,V1Fe1,errV1Fe1,Cr1Fe1,errCr1Fe1,Mn1Fe1,errMn1Fe1,Co1Fe1,errCo1Fe1,Ni1Fe1,errNi1Fe1,Cu1Fe1,errCu1Fe1,Zn1Fe1,errZn1Fe1,Y2Fe1,errY2Fe1,Zr1Fe1,errZr1Fe1,Zr2Fe1,errZr2Fe1,Mo1Fe1,errMo1Fe1,Ba2Fe1,errBa2Fe1,Ce2Fe1,errCe2Fe1,Pr2Fe1,errPr2Fe1,Nd2Fe1,errNd2Fe1,ageNN_old,age_old
3.0,NGC_1907,75.33333333333333,-0.25017592853453235,0.017264231554933892,3.0,-0.19321374612034486,0.03473343518991075,3.0,-0.16016010482076762,0.009164124433660315,3.0,-0.16143433013519962,0.02060028917963614,3.0,-0.09924433006993592,0.016177968451299922,3.0,-0.21622267359313052,0.014210534297191529,3.0,-0.16269968284515776,0.020070155541538917,3.0,-0.1566707366901446,0.01842663502626677,3.0,-0.1990479632829188,0.06165288509542961,3.0,-0.14435771454136373,0.035737050991907625,3.0,-0.31928968597548385,0.04746384780560185,3.0,-0.1326546513883925,0.031275981757211566,3.0,-0.05705800908790056,0.010183665445866168,3.0,-0.25583266358816303,0.03215161777354635,3.0,-0.2130106214297086,0.027528502512223656,3.0,-0.3348565401960933,0.11472661581820848,3.0,-0.2176077674482781,0.041790521479650886,3.0,-0.14882206741792786,0.04934046954949252,3.0,-0.32932500000000003,0.0,1.0,-0.011743452616129576,0.08636882253867609,3.0,-0.1656599938347719,0.2591674982212233,2.0,0.3373894509399212,0.034830832652197205,3.0,0.0162732929157779,0.1291330535741241,3.0,-0.2714669811320755,0.0811825284109107,2.0,0.0859376701477422,0.028627041449944983,3.0,NGC_1907,8.75,0.048,0.5623413251903491,0.062152260122775124,1574.0,-1561.0,202.0,8.0,9903.0,-0.11752127714613984,0.03572451155802981,-0.06055909473195242,0.046739689290464494,-0.027505453432375118,0.03259092222556829,-0.02877967874680712,0.03745075365279135,0.033410321318456566,0.03521240829719953,-0.08356802220473805,0.03435296668250193,-0.03004503145676526,0.03716178384226188,-0.02401608530175212,0.036300522217575217,-0.06639331189452627,0.06913223036665081,-0.01170306315297123,0.047490250035935135,-0.18663503458709133,0.05684192012406659,-0.12317801219977055,0.04485435943510566,-0.08035597004131613,0.041665399139369036,-0.2022018888077008,0.11891334412914405,-0.08495311605988562,0.052198033683450114,-0.016167416029535336,0.0584180534615955,-0.19667034861160754,0.031275981757211566,0.12091119877226293,0.09185728355222984,-0.0330053424463794,0.26104784842845424,0.4700441023283137,0.046812113155921486,0.1489279443041704,0.13286659685660288,-0.13881232974368302,0.08699879283108332,0.2185923215361347,0.04239922802427303,8.75,0.5623413251903491
4.0,NGC_7245,71.83838383838383,-0.0885075930147491,0.011519305746201306,4.0,-0.045979836794306006,0.004725377715635703,4.0,-0.059731089482216435,0.011855525458771941,4.0,-0.041333773241663735,0.00791077356372893,4.0,0.038399994047140056,0.01696561043698584,4.0,-0.022225766430939143,0.01838323116554896,4.0,-0.031313302169144706,0.012432322533642405,4.0,-0.02746827492051733,0.014870536763284831,4.0,-0.039409074246809776,0.018505214116693536,4.0,0.015276097628547876,0.03498253822241433,4.0,-0.15489472961367642,0.0389026428927018,4.0,-0.0018752211566411027,0.012571777961876888,4.0,0.0515672004646911,0.028954012241856755,4.0,-0.09807342995989553,0.010491049983979768,4.0,-0.059619968828681764,0.012192826663287724,4.0,0.0559269170394493,0.01900152934754581,4.0,-0.4322436482866312,0.1301546585828219,4.0,0.0631650123306433,0.05232971315220687,4.0,0.013533465594107398,0.010567634180705537,4.0,0.08831010797914493,0.05218855508653987,4.0,0.0518557467876675,0.04559177418317211,4.0,0.3515488191210239,0.02394820995206232,4.0,-0.01650661762674551,0.03847098472611566,3.0,-0.10233014661620546,0.04120139111350304,4.0,0.06873915015504606,0.03551198702725593,4.0,NGC_7245,8.77,0.048,0.5888436553555884,0.06508140590044327,3067.0,-604.0,3005.0,-99.0,9435.0,-0.086632371858108,0.01705121714122484,-0.044104615637664914,0.01343051732727224,-0.057855868325575335,0.017280135561572516,-0.039458552085022636,0.014853617051052781,0.04027521520378116,0.02111590724127894,-0.020350545274298044,0.02227089556368904,-0.029438081012503607,0.01768084400426762,-0.025593053763876227,0.019472608062376728,-0.03753385309016867,0.02237169083076662,0.017151318785188982,0.037172941524789414,-0.15301950845703532,0.04088355690445506,-0.09619820880325444,0.01637411771330276,-0.057744747672040665,0.01751326991637237,0.0578021381960904,0.022783935539506302,-0.43036842712999,0.13076040972684996,0.0650402334872844,0.053818662931319525,0.0154086867507485,0.01642329118355847,0.09018532913578604,0.053681420278747664,0.053730967944308615,0.04729333435371303,0.35342404027766494,0.02704748345097544,-0.014631396470104403,0.040473031353232714,-0.10045492545956436,0.043076724931342916,0.07061437131168716,0.03767161827884127,8.77,0.5888436553555884
5.0,NGC_6728,78.8,-0.1521339506166237,0.0114141569701366,5.0,-0.09601446760493093,0.025353903168307032,5.0,-0.1270269363204506,0.026927874924254736,5.0,-0.08205622881225999,0.017487669509720825,5.0,-0.035190989112915766,0.020330567273773748,5.0,-0.1168798673724858,0.023832572721564863,5.0,-0.09291940357755472,0.0257767304509653,5.0,-0.1111452746878924,0.04359028628973422,5.0,-0.128471230940471,0.03219226232482115,5.0,-0.11987234422433513,0.028228809340237606,5.0,-0.20415699783274605,0.012516728726837043,5.0,-0.0645687735656553,0.02040157141421781,5.0,0.002830773369358123,0.04303865997140794,5.0,-0.17419899797452634,0.03099456798166977,5.0,-0.12685430151055646,0.016643286130251816,5.0,-0.17069584634888335,0.0176886453655028,5.0,-0.2912057482184243,0.037078401672867696,5.0,0.019301059116350463,0.04757058354493952,5.0,-0.049517795241316616,0.03264441790375503,3.0,0.0007765706708243282,0.02412208220662741,5.0,-0.03907655004714461,0.056443444007986086,5.0,0.3464426575414633,0.02658077730133465,5.0,0.0817364009793937,0.023922252296958102,5.0,-0.1694435620706436,0.046985343531075065,5.0,0.05572005488103125,0.050224213392418685,5.0,NGC_6728,8.8750612633917,0.048,0.7500000000000001,0.06814859806564234,1784.0,1598.0,772.0,-177.0,6785.0,-0.08756517705096839,0.02337749121502021,-0.03144569403927562,0.0325429642478573,-0.062458162754795286,0.03378364344036528,-0.017487455246604708,0.0268708522576164,0.029377784452739523,0.02880201523926528,-0.052311093806830515,0.03137221124973672,-0.028350630011899424,0.03287345355923455,-0.046576501122237116,0.04812834066317288,-0.0639024573748157,0.038112542158186304,-0.05530357065867983,0.034829438596349994,-0.13958822426709075,0.02393517524879768,-0.10963022440887107,0.037106432872748334,-0.062285527944901165,0.026329130053666067,-0.10612707278322804,0.02700207938355772,-0.22663697465276905,0.04232058585114279,0.08386983268200576,0.051760839782363455,0.015050978324338675,0.03849522225477379,0.06534534423647963,0.03159270431844542,0.025492223518510687,0.06001738487848408,0.4110114311071186,0.033507638503967666,0.14630517454504902,0.03144039235010826,-0.1048747885049883,0.05122349678519192,0.12028882844668655,0.05420973830463155,8.8750612633917,0.7500000000000001
1.0,NGC_2281,132.0,-0.11566055433045146,0.0,1.0,-0.04075874822915977,0.0,1.0,-0.0661014330436614,0.0,1.0,-0.032080769185808884,0.0,1.0,0.06112131187083225,0.0,1.0,-0.06207028861429791,0.0,1.0,-0.0031898897702948713,0.0,1.0,0.011994120098197128,0.0,1.0,-0.025189360072555483,0.0,1.0,0.034894260719457545,0.0,1.0,-0.10996819096506937,0.0,1.0,0.013435815475673948,0.0,1.0,0.08962952263961288,0.0,1.0,-0.0925155273858036,0.0,1.0,-0.056879229840841976,0.0,1.0,-0.037573061557764936,0.0,1.0,-0.11678393596288016,0.0,1.0,0.16050276743268413,0.0,1.0,0.005974999999999986,0.0,1.0,0.04547499999999999,0.0,1.0,0.0011749999999999886,0.0,1.0,0.3716385176258439,0.0,1.0,0.09525,0.0,1.0,-0.21235,0.0,1.0,0.13503871612725846,0.0,1.0,NGC_2281,8.8,0.048,0.6309573444801942,0.06973598283432983,537.0,-512.0,45.0,156.0,8852.0,-0.12909636980612538,0.0,-0.05419456370483372,0.0,-0.07953724851933534,0.0,-0.045516584661482826,0.0,0.0476854963951583,0.0,-0.07550610408997185,0.0,-0.01662570524596882,0.0,-0.0014416953774768204,0.0,-0.03862517554822943,0.0,0.0214584452437836,0.0,-0.1234040064407433,0.0,-0.10595134286147756,0.0,-0.07031504531651593,0.0,-0.051008877033438885,0.0,-0.1302197514385541,0.0,0.1470669519570102,0.0,-0.007460815475673961,0.0,0.03203918452432604,0.0,-0.01226081547567396,0.0,0.3582027021501699,0.0,0.08181418452432605,0.0,-0.22578581547567395,0.0,0.12160290065158452,0.0,8.8,0.6309573444801942
6.0,NGC_6997,84.0469798657718,0.07474276349674111,0.03334268551445425,6.0,0.03428628517432835,0.013382663900258386,6.0,0.020742513534713663,0.014393187668689538,6.0,0.08289559775805756,0.017532313568133232,6.0,0.10579479787786868,0.004862761275287394,6.0,0.04886184001948235,0.00807300867279717,6.0,0.06457502117929664,0.011579375591291744,6.0,0.07709141636934139,0.010774035254955074,6.0,0.04492145450408958,0.012090212941341548,6.0,0.11166019067738828,0.007423559036629317,6.0,0.020112933198915942,0.014588033505261425,6.0,0.09589750129701637,0.007715507127115517,6.0,0.15206008268952406,0.016300608379386784,6.0,0.01999547275952978,0.01629670957876183,6.0,0.06742337249081569,0.006586290301789579,6.0,0.0352963604214153,0.02745790188442081,6.0,-0.2522437873873449,0.11326356931564398,6.0,0.18224756692913588,0.03490082538867606,6.0,0.0678725961690508,0.03277393732549517,6.0,0.056286891472389945,0.008991810895303138,6.0,0.036649668959676654,0.022228835588379185,6.0,0.32940946586200665,0.02516484884401213,6.0,0.0631780835688848,0.021359816254767374,6.0,-0.012676083522020987,0.051001406587877315,5.0,0.1446265147588642,0.019849030387557774,6.0,NGC_6997,8.81,0.048,0.6456542290346563,0.07136034254418061,877.0,69.0,875.0,-7.0,8316.0,-0.021154737800275242,0.0342237304738155,-0.061611216122688,0.015447483396846538,-0.07515498776230269,0.01633073487307558,-0.013001903538958791,0.01915492284714086,0.009897296580852338,0.009120060166961895,-0.047035661277534,0.01116702821970235,-0.031322480117719716,0.013914416599799409,-0.018806084927674962,0.01325175029585093,-0.05097604679292677,0.01434232544588056,0.015762689380371925,0.010706926683175296,-0.07578456809810041,0.016502720132729645,-0.07590202853748658,0.01803085669964348,-0.028474128806200663,0.010144371354007984,-0.06060114087560105,0.028521315294408326,-0.3481412886843613,0.1135260550902226,0.08635006563211953,0.035743484203969625,-0.02802490512796556,0.03366986810256399,-0.039610609824626414,0.011848278921660415,-0.0592478323373397,0.023529772243771577,0.2335119645649903,0.026321068891109814,-0.03271941772813156,0.022710587853818204,-0.10857358481903734,0.051581707263045735,0.04872901346184785,0.02129584601641274,8.81,0.6456542290346563
4.0,NGC_2632,172.08333333333331,0.15571328601564852,0.059383131920019636,4.0,0.08837433373982738,0.014673847562540938,4.0,0.05543401546591616,0.02288305892890295,4.0,0.1324941280400724,0.01706952573899644,4.0,0.13571650977094124,0.015507427392160971,4.0,0.11064931005663124,0.016866954742950836,4.0,0.09445155729576324,0.013914248173745793,4.0,0.12901254165802092,0.01301780141840015,4.0,0.10475508374423527,0.011671600330229364,4.0,0.14190904129282544,0.017024596758550916,4.0,0.0903868057859989,0.01165542219271258,4.0,0.11845661372037534,0.014355503128551682,4.0,0.15973026701931056,0.01658065387990095,4.0,0.06918933601305519,0.013410616460626298,4.0,0.11107905725479016,0.014236661097812704,4.0,0.05207788835085503,0.016214689783871403,4.0,-0.0645424987172607,0.029299890317843826,4.0,0.20056671647283025,0.019959900372394417,4.0,0.08248089888064719,0.01173981011691378,4.0,0.02081572230337897,0.025234999749796497,4.0,0.04530185442162897,0.01751190757627184,4.0,0.30259176646190283,0.03880691188482597,4.0,0.033489596842551074,0.01359823951153332,4.0,0.0996333285408022,0.0370244678702539,4.0,0.14474324674043446,0.016506883848230215,4.0,NGC_2632,8.84,0.048,0.6918309709189363,0.07646398466445793,182.0,-138.0,-67.0,98.0,8479.0,0.03725667229527317,0.06109367255865629,-0.03008227998054798,0.0205280849657864,-0.06302259825445919,0.027013234830680726,0.01403751431969706,0.022303568750944743,0.017259896050565895,0.02113198462986857,-0.007807303663744117,0.02214891944033859,-0.02400505642461209,0.01999216777426713,0.010555927937645579,0.01937894795500411,-0.013701529976140063,0.018501533026818808,0.0234524275724501,0.02226920216049779,-0.02806980793437644,0.01849133138971432,-0.049267277707320166,0.019644976557071227,-0.007377556465585175,0.020217887854269808,-0.06637872536952033,0.021656330133728585,-0.18299911243763609,0.03262765763445999,0.08211010275245491,0.024586136193996973,-0.035975714839728154,0.018544638353309783,-0.09764089141699638,0.02903249356231886,-0.07315475929874637,0.02264392583086564,0.18413515274152747,0.04137700907642436,-0.08496701687782426,0.01977353250906077,-0.01882328517957316,0.039710095582223416,0.02628663302005911,0.02187596133779772,8.84,0.6918309709189363
4.0,NGC_6633,138.25000000000009,-0.22249026104172695,0.015573437954443685,4.0,-0.0990988678109897,0.012384326758433907,4.0,-0.09954332530128984,0.012773743156504194,4.0,-0.08950802073666789,0.01423205140135196,4.0,-0.00646295678014481,0.008498609334411903,4.0,-0.09137117857417852,0.009019639145459687,4.0,-0.05810446637129811,0.0026923906690704933,4.0,-0.047990117723847335,0.008363066080821517,4.0,-0.0939361015604542,0.005478682668306899,4.0,-0.027845727717132118,0.005151417035409922,4.0,-0.1763470876503295,0.00721332944527185,4.0,-0.043055832038275225,0.004564008731264983,4.0,0.032991186492760324,0.006096122317839532,4.0,-0.13982284158297634,0.004990748085193583,4.0,-0.11712020264544007,0.0070038902259671595,4.0,-0.1146102396944116,0.01310141286970596,4.0,-0.19457825562854025,0.016167488771411612,4.0,0.10352514257407794,0.017021849405823738,4.0,-0.0006115873550436543,0.01935860936307264,2.0,-0.02376649699656439,0.012510564086037542,4.0,-0.036991818468270384,0.017825876344366668,4.0,0.36984180841219105,0.02006736507061949,4.0,0.05699364970653499,0.013123886579624272,4.0,-0.11491319206178267,0.014897593438346037,4.0,0.0975169279366834,0.009650465540334307,4.0,NGC_6633,8.85,0.048,0.7079457843841374,0.07824505966900279,420.0,335.0,244.0,60.0,8008.0,-0.17943442900345175,0.01622843632085267,-0.05604303577271448,0.013198550108202232,-0.056487493263014624,0.013564611676247895,-0.04645218869839266,0.014945951384565228,0.03659287525813042,0.009646581587174607,-0.048315346535903296,0.01010861345652171,-0.015048634333022884,0.005298975675917078,-0.004934285685572117,0.009527384214528685,-0.050880269522178966,0.007130647900371284,0.015210104321143109,0.0068823886240007215,-0.13329125561205427,0.008535941505486602,-0.09676700954470112,0.006762968442106353,-0.07406437060716484,0.008359704181157447,-0.07155440765613638,0.013873615061747963,-0.15152242359026502,0.016799341322587133,0.14658097461235314,0.01762309657505187,0.042444244683231575,0.01988934217542417,0.019289335041710837,0.013317071354089657,0.006064013570004849,0.01840087071699908,0.41289764045046623,0.02057982790444522,0.1000494817448102,0.01389483985708022,-0.07185736002350745,0.01558102904025642,0.14057275997495866,0.01067528270558878,8.85,0.7079457843841374
5.0,NGC_2539,79.7,-0.1054757624197674,0.023077751500154658,5.0,-0.04410321210356236,0.008145164058143316,5.0,-0.08188295882561239,0.007430105558931922,5.0,-0.05923657023464232,0.0126499429323465,5.0,0.015811646123531788,0.0066578617243054725,5.0,-0.04609397927522663,0.0024504900640049693,5.0,-0.03519444136505498,0.0076241895544026566,5.0,-0.03441926510114487,0.006334697693660958,5.0,-0.06862025499229889,0.01000365721113482,5.0,-0.004369683435766743,0.008741259345371967,5.0,-0.13978746913924395,0.009628604934628708,5.0,-0.011915366959161271,0.0035301659633062226,5.0,0.0632306700220516,0.014091839722920885,5.0,-0.09365909205784267,0.00466650177044189,5.0,-0.062453152107973836,0.005337365291734944,5.0,-0.13220357454141082,0.009155603277377493,5.0,-0.2033200910806439,0.04631457417829927,5.0,0.15481894817472094,0.027219907889360826,5.0,0.05468112772959779,0.033710726971064524,5.0,0.004251118177809907,0.04186434040579645,5.0,-0.00786648781344533,0.03253532646099992,5.0,0.35516571954984705,0.017281289121214582,5.0,-0.023897889840860567,0.01121372592205808,5.0,-0.1027837287305584,0.02435389490960953,5.0,0.1167635227457331,0.02274865766890511,5.0,NGC_2539,8.85,0.048,0.7079457843841374,0.07824505966900279,1195.0,-694.0,-945.0,230.0,9083.0,-0.09356039546060613,0.023346192109879,-0.03218784514440108,0.008877261360496009,-0.06996759186645111,0.008226089006651751,-0.04732120327548105,0.013133283211752837,0.02772701308269306,0.007535860565884802,-0.03417861231606535,0.0042973216405422605,-0.023279074405893708,0.0084018056446188,-0.0225038981419836,0.007251928474451414,-0.05670488803313761,0.010608262314176409,0.007545683523394528,0.009427178086338377,-0.12787210218008271,0.010255345177791043,-0.0817437250986814,0.005851351168920137,-0.05053778514881256,0.00639918275922032,-0.12028820758224955,0.009812601240303778,-0.19140472412148266,0.0464489165971142,0.16673431513388226,0.027447867990679598,0.06659649468875906,0.03389506136070774,0.016166485136971182,0.04201291550631647,0.00404887914571594,0.03272628209333176,0.3670810865090083,0.01763816955977845,-0.0119825228816993,0.011756263045012351,-0.09086836177139714,0.024608418661035317,0.12867888970489436,0.02302093606840349,8.85,0.7079457843841374
6.0,UBC_6,89.66666666666669,-0.2078548687361769,0.008748721891745649,6.0,-0.07658396718088872,0.011387714454928791,6.0,-0.10669538474062117,0.0050462781293181035,6.0,-0.07477070565142015,0.007633381624826982,6.0,0.002861665278083307,0.003360278411856447,6.0,-0.10464514367149724,0.0058449596699347885,6.0,-0.0645248115921174,0.012582014327083795,6.0,-0.07603032068029249,0.007557875906119261,6.0,-0.0937941044497161,0.00868959448889808,6.0,-0.017852988327997667,0.002446663206719093,6.0,-0.16971448086257293,0.010663996657295588,6.0,-0.029847142112723362,0.005344364337193143,6.0,0.029813160735479394,0.010614882054343768,6.0,-0.1296761176124294,0.006835707028350842,6.0,-0.09710385930274268,0.007207533277434323,6.0,-0.1162877200798903,0.009164325589278712,6.0,-0.16601872111721686,0.02664906399653806,6.0,0.0687097006005791,0.010538742428785663,6.0,-0.015143812182114531,0.031878465366121565,6.0,-0.017609610188284625,0.021718402498380432,6.0,-0.09449202814916004,0.01855288676747869,6.0,0.2665159809665239,0.01782008875714526,6.0,0.04728963018900705,0.02585030855280804,6.0,-0.09274852785542954,0.025334369678739248,6.0,0.09086117263212376,0.01861935436856518,6.0,UBC_6,8.9,0.048,0.7943282347242822,0.08779240090657955,1439.0,-373.0,1376.0,-191.0,8821.0,-0.17800772662345354,0.010251944445214843,-0.046736825068165365,0.012579438408595829,-0.07684824262789779,0.0073503165324424035,-0.04492356353869678,0.009318301626310886,0.03270880739080667,0.006312978787692098,-0.07479800155877386,0.007919961092822747,-0.03467766947939403,0.013670015168082434,-0.04618317856756912,0.009256550025844398,-0.06394696233699274,0.010201533343088666,0.011994153784725698,0.0058777879355906395,-0.13986733874984958,0.011928246093851073,-0.09982897549970604,0.008676930375778465,-0.06725671719001931,0.008972779174480172,-0.08644057796716692,0.010608821502644415,-0.13617157900449345,0.0271796770043399,0.09855684271330246,0.011816400558078128,0.014703329930608838,0.03232334735555205,0.01223753192443874,0.022366296905172285,-0.06464488603643667,0.019307300110982573,0.2963631230792473,0.01860424127668733,0.07713677230173041,0.026396982449591516,-0.06290138574270618,0.025891939231886138,0.12070831474484715,0.01937117929478918,8.9,0.7943282347242822
3.0,Hyades,552.7666666666672,0.10501171973060718,0.012718318942252178,3.0,0.10040846889440777,0.02140575359998512,3.0,0.07033575219887701,0.01669862614052954,3.0,0.1330346910364057,0.0163322005804044,3.0,0.12765558120798642,0.017213746038290418,3.0,0.11782498337606225,0.021741309528434245,3.0,0.12118985520396053,0.01912480849446239,3.0,0.1445528473350109,0.017546807539887545,3.0,0.12468800041384605,0.020790059320874615,3.0,0.15689227477591244,0.014797609217125763,3.0,0.11692675723802487,0.02393854841114327,3.0,0.1308644954956022,0.014858280055391625,3.0,0.15762692429318734,0.004395837811435479,3.0,0.0885219052489985,0.017888925704567706,3.0,0.1287043111382172,0.01793503919694997,3.0,0.07153540770428157,0.01755759377965099,3.0,-0.04835089210917981,0.0097685041613679,3.0,0.2058905605387144,0.023249533378530158,3.0,0.08060313006504546,0.02802490054263424,3.0,0.028107366919780004,0.015189979304081216,3.0,0.044495505743967934,0.010756623898786757,3.0,0.2321851635658196,0.009781457248242248,3.0,0.1123381561572336,0.018092621424146704,3.0,0.09914716562030952,0.025143134531045525,3.0,0.1567326885865733,0.018651938265301114,3.0,Hyades,8.9,0.048,0.7943282347242822,0.08779240090657955,47.0,-44.0,0.0,-17.0,8384.0,-0.02585277576499502,0.019558223920420257,-0.03045602660119441,0.026057144382831444,-0.060528743296725175,0.022352015595592828,0.002170195540803499,0.022079611907889374,-0.0032089142876157717,0.02273942696892795,-0.01303951211953995,0.02633349627785179,-0.009674640291641669,0.024218315097345424,0.013688351839408695,0.02299258447948605,-0.0061764950817561615,0.025553767878141457,0.026027779280310248,0.020969924290450213,-0.013937738257577327,0.028174857341912107,-0.042342590246603695,0.023254723156124472,-0.002160184357384992,0.02329021505269069,-0.05932908779132062,0.02300081706234993,-0.17921538760478198,0.017781792928585987,0.07502606504311221,0.027591833728910376,-0.05026136543055673,0.03172008096819725,-0.1027571285758222,0.02124862248388973,-0.08636898975163426,0.01834321247503825,0.10132066807021736,0.017788912055087553,-0.0185263393383686,0.023411779859761644,-0.031717329875292674,0.029205234124223392,0.025868193090971103,0.023846661973053008,8.9,0.7943282347242822
5.0,NGC_2266,71.82926829268294,-0.202785115704274,0.03110889473995689,5.0,-0.08865107601314233,0.0685643251100088,5.0,-0.17571320765088955,0.0246187709482364,5.0,-0.20053092343978646,0.026659382731130585,5.0,0.061314331580276965,0.018249057766140574,5.0,-0.29723486624110235,0.061496102584834025,5.0,-0.11694579932566992,0.038762943561173116,4.0,-0.1584121299018029,0.020563331100225474,2.0,-0.10466694110693302,0.06496361326135583,5.0,-0.006751543509381221,0.02955714058290576,5.0,-0.2798059676572371,0.04418000555464128,5.0,-0.05690465898418979,0.02468479444503214,5.0,-0.06012808786542127,0.055612337584482384,5.0,-0.12345306668364354,0.06202889524851541,5.0,-0.15485956926729302,0.025898531287253286,5.0,0.09682357269665423,0.08923813240868407,5.0,-0.12513816563966124,0.20131893403425935,5.0,0.14030981157236294,0.1495403243608339,4.0,0.101075,0.0,1.0,0.13100943041783827,0.07533864447331166,5.0,0.485267057477141,0.12935364544736186,5.0,0.4757066267175956,0.06191382517174442,5.0,-0.017751234643342915,0.059211849329966815,5.0,0.04495,0.0,1.0,0.08900959679530238,0.12326605961355265,4.0,NGC_2266,8.90848501887865,0.048,0.8100000000000013,0.08983734862320532,3088.0,-3010.0,-411.0,552.0,11357.0,-0.14588045672008418,0.039712748692771284,-0.03174641702895254,0.07287253086441058,-0.1188085486666998,0.034862916685142936,-0.14362626445559665,0.03633265424378452,0.11821899056446675,0.030697999709189933,-0.24033020725691254,0.06626544883963226,-0.060041140341480136,0.045955466163669606,-0.10150747091761313,0.03212770864426826,-0.04776228212274322,0.06949539642857283,0.050153115474808566,0.038509266887739424,-0.2229013086730473,0.0506084179519734,-0.06654840769945378,0.06676018965330151,-0.09795491028310324,0.03577810782629968,0.15372823168084399,0.09258932634263692,-0.06823350665547145,0.20282665573707007,0.19721447055655275,0.1515640052477398,0.15797965898418978,0.02468479444503214,0.18791408940202808,0.07927957131486991,0.5421717164613309,0.13168790630621813,0.5326112857017854,0.06665328817238368,0.03915342434084687,0.06415124455432007,0.1018546589841898,0.02468479444503214,0.14591425577949216,0.12571340632345224,8.90848501887865,0.8100000000000013
1.0,NGC_1662,95.5,-0.20126055433045145,0.0,1.0,-0.15275874822915975,0.0,1.0,-0.1092514330436614,0.0,1.0,-0.1483807691858089,0.0,1.0,-0.019228688129167757,0.0,1.0,-0.15072028861429793,0.0,1.0,-0.07033988977029489,0.0,1.0,-0.05550587990180286,0.0,1.0,-0.12723936007255546,0.0,1.0,-0.05565573928054246,0.0,1.0,-0.2300181909650693,0.0,1.0,-0.07006418452432604,0.0,1.0,-0.02272047736038713,0.0,1.0,-0.17596552738580362,0.0,1.0,-0.16642922984084196,0.0,1.0,-0.18502306155776493,0.0,1.0,-0.3109339359628801,0.0,1.0,0.09820276743268412,0.0,1.0,,,0.0,-0.010525000000000014,0.0,1.0,,,0.0,0.39068851762584383,0.0,1.0,0.1003,0.0,1.0,-0.1984,0.0,1.0,0.042688716127258455,0.0,1.0,NGC_1662,8.845098040014257,0.048,0.7000000000000002,0.08983734862320532,423.0,-391.0,-53.0,-152.0,8732.0,-0.13119636980612534,0.0,-0.0826945637048337,0.0,-0.03918724851933536,0.0,-0.07831658466148285,0.0,0.05083549639515829,0.0,-0.08065610408997187,0.0,-0.0002757052459688436,0.0,0.014558304622523182,0.0,-0.057175175548229415,0.0,0.01440844524378358,0.0,-0.1599540064407433,0.0,-0.10590134286147758,0.0,-0.09636504531651592,0.0,-0.11495887703343888,0.0,-0.24086975143855405,0.0,0.16826695195701016,0.0,,,0.05953918452432602,0.0,,,0.4607527021501699,0.0,0.17036418452432606,0.0,-0.12833581547567394,0.0,0.1127529006515845,0.0,8.845098040014257,0.7000000000000002
